,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reject,df
Bacteria*Firmicutes*Clostridia*Oscillospirales,286105.55165104696,-0.13488301223529559,0.16317072207546138,-0.8266373435113953,0.40900743387975225,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Lachnospirales,492701.2225102799,0.07707024732322171,0.16360985708609704,0.4710611493454501,0.6378913706358731,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,502.73295073580584,0.7465348393879331,0.5541550874718248,1.3471586858361009,0.17880315339337902,0.9670040843616357,0,349
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,163473.04944960278,0.018895213834550853,0.21563373317752063,0.08762642818503427,0.930223852257626,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,3108.326207023626,0.20724196936069034,0.5214324680212861,0.39744738210707325,0.6912805495664547,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Lactobacillales,4720.021060897806,0.4694750980779812,0.4156380617171628,1.1295286484072145,0.2594506328797711,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Christensenellales,1628.3190989263974,-0.5251020758317446,0.4712683950780313,-1.1142314683436383,0.2659466423815071,0.9670040843616357,0,349
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,3356.1283565106887,0.06797533912925127,0.569242952550529,0.11941358048383993,0.9050164099916049,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Staphylococcales,115.43053851906846,-0.37931079373340565,0.3136204192143421,-1.2094582192180792,0.22730550111912717,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Bacillales,73.1553330644944,0.08613269200080743,0.290573508222732,0.29642307217760727,0.7670833250623568,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Erysipelotrichales,15820.63225032617,0.3743598151232952,0.35764651274460385,1.0467313444507884,0.2959478905620838,0.9670040843616357,0,349
Bacteria*Firmicutes*Negativicutes*Acidaminococcales,2521.7012783649247,0.050866392491461826,0.5396637281793746,0.09425571858065426,0.9249601147602359,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,533.5018504887839,0.10469048390269152,0.44973255435010956,0.2327838687461163,0.81606569693398,0.9670040843616357,0,349
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,1722.5886847222835,0.16237009616127168,0.46554040510902517,0.3487776665126331,0.7274665472704831,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,4648.041726141277,-0.08779363334745213,0.37647917497492966,-0.233196519710017,0.8157455191068674,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,13429.773033007099,-0.37572270461797275,0.3116950443873869,-1.2054176393995208,0.22885876997022384,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,186.87512016273854,-0.16193884585430537,0.3787512057577344,-0.4275599480411646,0.6692352176718614,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,90.81020186697111,0.2320774512952932,0.291721605528641,0.7955442685663815,0.4268377059216131,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Monoglobales,235.79640084757284,0.431081656114818,0.3989649782654519,1.0804999927286782,0.28066568441142253,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,56.5985743971684,-0.29572452887484596,0.19121822606785,-1.5465289839573868,0.12288314119837485,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Clostridiales,149.5886736433982,0.6307071921061206,0.3793229096293445,1.6627184282710905,0.09726658453985002,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,545.7494377348381,-0.018224662301047877,0.44025458933361583,-0.041395734973787186,0.9670040843616357,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,788.3070046777699,0.1773539305448475,0.4048414491793404,0.4380824416678778,0.6615975406470014,0.9670040843616357,0,349
Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,1044.3970153393711,0.20640279185592775,0.4215018507683778,0.4896841887637392,0.6246650427259706,0.9670040843616357,0,349
Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,118.46804626197779,-0.2661366229052436,0.3229392846778789,-0.8241073029275641,0.41044142967789143,0.9670040843616357,0,349
Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,60.01303184470083,-0.038366599964827955,0.20044196734795228,-0.1914100149407654,0.848315683343948,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,163.5180197674617,-0.19783372548586375,0.3469645399761281,-0.570184277331266,0.5689195943082255,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,187.35671258652613,0.4313888565673138,0.3782637972896021,1.1404444719753044,0.25488318949040417,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,121.39351364009195,-0.676801268585385,0.3147598736356078,-2.150214577125248,0.03222480195048981,0.9670040843616357,0,349
Bacteria*Elusimicrobiota*Elusimicrobia*Elusimicrobiales,47.061887251824686,0.067035623491968,0.11376735025290066,0.5892342868402073,0.5560853352182897,0.9670040843616357,0,349
Bacteria*Synergistota*Synergistia*Synergistales,63.68937462043772,0.05160499085785808,0.21071272116513942,0.2449068597876172,0.8066724847619016,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Acholeplasmatales,69.43265102522845,-0.33182940548171996,0.23001845999928325,-1.4426207595805745,0.15002418679608892,0.9670040843616357,0,349
Bacteria*Campilobacterota*Campylobacteria*Campylobacterales,54.61029140477703,-0.13770625538247658,0.1690090032507776,-0.8147865068356528,0.41575016719892177,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Peptococcales,94.81626501237808,-0.33219891424890374,0.27340505323410697,-1.2150430663929745,0.2251710364244091,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Clostridia_or,49.199056225680145,-0.09358945484891762,0.11920418221931289,-0.7851188868250522,0.4329165045822223,0.9670040843616357,0,349
Archaea*Euryarchaeota*Methanobacteria*Methanobacteriales,75.7379199003711,0.038685891635133536,0.22665058870792693,0.17068515840029905,0.8645702426041861,0.9670040843616357,0,349
Bacteria*Spirochaetota*Brachyspirae*Brachyspirales,47.91199776378772,-0.05534578400378458,0.12144469248453632,-0.45572830620680943,0.6488687846836927,0.9670040843616357,0,349
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Opitutales,51.40638909931673,-0.01694213666194124,0.12970111937271692,-0.13062444444488797,0.896147664457227,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*Izemoplasmatales,52.157209256549045,0.5147012215922286,0.16865387344476657,3.051819748218182,0.0024489236385756372,0.15428218923026515,1,349
Bacteria*Halanaerobiaeota*Halanaerobiia*Halanaerobiales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Sphingomonadales,50.018135816943705,0.07162843076945595,0.13608005046440189,0.5263698133929905,0.5989656317932563,0.9670040843616357,0,349
Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,53.14505942835699,-0.00658787963401292,0.142366086004968,-0.04627422034896028,0.9631181532701478,0.9670040843616357,0,349
Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,58.864849208177745,-0.009611542837250592,0.1709781951516195,-0.05621502103661405,0.9552026838095944,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Rhizobiales,52.84060394144895,0.018255078104958997,0.15451451155575222,0.11814474848449535,0.9060209349250232,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,56.043711932893835,-0.16459165107217344,0.15269763464583386,-1.0778926042562906,0.2818261402431317,0.9670040843616357,0,349
Bacteria*Firmicutes*Incertae_Sedis*DTU014,47.0153851081016,0.0528020000777526,0.10803268543854536,0.48875948851414175,0.6253189667390482,0.9670040843616357,0,349
Archaea*Thermoplasmatota*Thermoplasmata*Methanomassiliicoccales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Patescibacteria*Saccharimonadia*Saccharimonadales,59.085478483291475,-0.15055414401996361,0.16785258141490106,-0.8969426788130302,0.3703677973505163,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Eubacteriales,50.5941838500427,0.16930137821224575,0.13054669484324852,1.2968645312355949,0.19553453725996578,0.9670040843616357,0,349
Bacteria*Cyanobacteria*Vampirivibrionia*Obscuribacterales,51.205000355769954,0.04937508377410549,0.14729245620866835,0.3352180080706652,0.7376620389656015,0.9670040843616357,0,349
Bacteria*Firmicutes*Bacilli*RF39,51.05586259097285,-0.10586758769118822,0.11705650049180723,-0.9044144259087762,0.3663995694213319,0.9670040843616357,0,349
Bacteria*Bacteroidota*Bacteroidia*Chitinophagales,49.15906053056049,0.029645447574611912,0.11478163776682575,0.2582769173832093,0.7963454418844327,0.9670040843616357,0,349
Bacteria*Verrucomicrobiota*Kiritimatiellae*WCHB1-41,46.97228208768036,-0.026768500684559295,0.09589891996050302,-0.2791324521233835,0.7803085143284609,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Caulobacterales,47.517148197095615,-0.04340706744437013,0.10603784598193043,-0.40935448134024705,0.6825306529610171,0.9670040843616357,0,349
Bacteria*Deinococcota*Deinococci*Deinococcales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Firmicutes*Clostridia*Caldicoprobacterales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Propionibacteriales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Pedosphaerales,46.848648306944824,-0.022966237269615625,0.09849469821036613,-0.23317231979902173,0.8157642950796146,0.9670040843616357,0,349
Bacteria*Actinobacteriota*Actinobacteria*Pseudonocardiales,46.82725274126897,-0.022307214475302036,0.0997088870906744,-0.22372343254634916,0.8231034135607607,0.9670040843616357,0,349
Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
Bacteria*Proteobacteria*Alphaproteobacteria*Reyranellales,46.80280285141335,-0.02155374411958141,0.09831908363734437,-0.21922238615530268,0.8266049706189644,0.9670040843616357,0,349
Bacteria*Proteobacteria*Gammaproteobacteria*Xanthomonadales,46.36672007250169,-0.008048489673811002,0.09533063139186734,-0.08442710969496021,0.9327652617388629,0.9670040843616357,0,349
