,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes,-3.640927810348669e-05,0.11656395232833171,-0.00031235452621691134,0.9997507771500872,0.9997507771500872,0,0,0,False
Bacteria*Proteobacteria,0.145587508972339,0.2094262094772443,0.6951732991574684,0.4869467033136649,0.9997507771500872,0,0,0,False
Bacteria*Bacteroidota,0.03457717866613256,0.1703810714564333,0.20294025838999372,0.8391817272996481,0.9997507771500872,0,0,0,False
Bacteria*Actinobacteriota,0.04068565882515926,0.21464413449909658,0.18954936234388695,0.8496622706853845,0.9997507771500872,0,0,0,False
Bacteria*Verrucomicrobiota,0.06227448449259923,0.3555006732695023,0.1751740268727689,0.8609428923087258,0.9997507771500872,0,0,0,False
Bacteria*Desulfobacterota,0.12400710056888807,0.2420332689515428,0.5123555993193456,0.6084021595968516,0.9997507771500872,0,0,0,False
Bacteria*Cyanobacteria,-0.09058357385129936,0.1882354130874575,-0.48122493193782107,0.6303566429634105,0.9997507771500872,0,0,0,False
Bacteria*Fusobacteriota,-0.0009443270641964676,0.138821898824348,-0.006802435870664246,0.9945724833010121,0.9997507771500872,0,0,0,False
Bacteria*Elusimicrobiota,0.04753671630726656,0.09267770574398737,0.5129250441155918,0.6080037540564924,0.9997507771500872,0,0,0,False
Bacteria*Synergistota,0.040934690730717885,0.13157429977713223,0.3111146386494575,0.7557134729776487,0.9997507771500872,0,0,0,False
Bacteria*Campilobacterota,-0.0589328471012567,0.11629085608500005,-0.5067711175690471,0.6123154240034203,0.9997507771500872,0,0,0,False
Archaea*Euryarchaeota,0.018509993993543205,0.13204562387897498,0.14017877646977794,0.888518740245389,0.9997507771500872,0,0,0,False
Bacteria*Spirochaetota,-0.01927030747048231,0.08489980310114771,-0.22697705726742498,0.8204415822549747,0.9997507771500872,0,0,0,False
Bacteria*Halanaerobiaeota,0.005737019661799469,0.08128421601270058,0.07057975020516978,0.9437322272085783,0.9997507771500872,0,0,0,False
Archaea*Thermoplasmatota,0.005737019661799469,0.08128421601270058,0.07057975020516978,0.9437322272085783,0.9997507771500872,0,0,0,False
Bacteria*Patescibacteria,-0.07201261877169567,0.09956698368468837,-0.7232580129146758,0.46952138326523135,0.9997507771500872,0,0,0,False
Bacteria*WPS-2,-0.009286058691999406,0.08193247960317841,-0.11333794286434816,0.9097626369701485,0.9997507771500872,0,0,0,False
Bacteria*Deinococcota,0.005737019661799469,0.08128421601270058,0.07057975020516978,0.9437322272085783,0.9997507771500872,0,0,0,False
