Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Faecalibacterium,-0.6460416135375666,-0.885,-0.391,0.132,1.0,1916.4796535884066,-0.5929405503945279
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Escherichia/Shigella,0.0,-0.204,0.544,0.152,0.4614666666666667,219.92506657588697,0.33910048166402357
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Blautia,-0.3245050827459174,-0.608,0.007,0.197,0.7873333333333333,734.200240855017,-0.1290613919567742
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Bacteroidaceae*Bacteroides,-0.30289760844128627,-0.583,0.006,0.184,0.8034,1055.0983596058927,-0.0978883959313468
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnoclostridium,0.0,-0.551,0.124,0.161,0.4782,314.2808088169444,0.33910048166402385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Agathobacter,-0.6083478043345039,-0.914,-0.293,0.164,1.0,637.107930926669,-0.5385598787850548
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Morganellaceae*Morganella,0.0,-0.729,0.668,0.267,0.5242666666666667,1.1506038388826314,0.33910048166402385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Prevotella,-0.47729608560020986,-0.918,0.012,0.296,0.7957333333333333,97.80647645400751,-0.3494922140671136
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales*Bifidobacteriaceae*Bifidobacterium,-0.25372869246357826,-0.6,0.064,0.19,0.6391333333333333,313.4244021091264,-0.026952644684421444
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Streptococcaceae*Streptococcus,0.0,-0.338,0.426,0.135,0.4295333333333333,158.74305390074068,0.33910048166402385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Salmonella,0.0,-0.477,1.024,0.307,0.5253333333333333,3.7407528271782526,0.33910048166402357
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Fusicatenibacter,0.0,-0.481,0.14,0.138,0.44033333333333335,514.5469896738879,0.33910048166402407
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales*Christensenellaceae*Christensenellaceae_R-7_group,0.0,-0.423,0.156,0.119,0.42006666666666664,672.691535353452,0.33910048166402357
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales*Akkermansiaceae*Akkermansia,-0.28713110201331266,-0.625,0.036,0.201,0.6768,407.95455355166166,-0.07514213529556564
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Staphylococcales*Staphylococcaceae*Staphylococcus,0.0,-0.523,0.825,0.271,0.541,7.911258581750362,0.33910048166402357
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Rikenellaceae*Alistipes,-0.3509199134507772,-0.68,-0.058,0.195,0.8483333333333334,709.3627050339144,-0.167169937220597
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales*Bacillaceae*Bacillus,0.0,-0.43,0.909,0.281,0.5474,7.99076805234301,0.33910048166402357
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Prevotellaceae_NK3B31_group,0.0,-0.638,0.411,0.197,0.4656,58.7497490696093,0.33910048166402385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Subdoligranulum,-0.5114585003621955,-0.815,-0.223,0.169,0.9829333333333333,743.0983327336223,-0.39877816042902176
