Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,-0.3948484863122643,-0.568,-0.203,0.098,1.0,12738.053691805757,0.12329392285342446
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales,0.0,-0.245,0.351,0.11,0.42546666666666666,703.5912891062966,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,-0.7948210616417517,-1.008,-0.58,0.114,1.0,4094.4045254469233,-0.45374452806601423
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,-0.9759291798221122,-1.196,-0.75,0.12,1.0,2887.8525785510874,-0.7150283120295529
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,-0.2547667589314873,-0.602,0.118,0.199,0.6398,455.06072582282,0.32538913626483135
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,-0.4266462294142654,-0.743,-0.087,0.213,0.8712666666666666,732.5645082687763,0.0774194765687066
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales,-0.3294441691776144,-0.621,0.011,0.208,0.7539333333333333,752.7652778067419,0.2176524068363131
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,0.0,-0.354,0.316,0.099,0.30466666666666664,120.3251464518197,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.0,-0.431,0.281,0.132,0.47,182.39918917609512,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,-0.23987462115484828,-0.593,0.115,0.186,0.5232666666666667,313.6642076086006,0.34687394958342366
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-0.334,0.392,0.118,0.37366666666666665,155.585844246131,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,-0.7203791704851958,-1.084,-0.319,0.221,0.9832,361.3396814763569,-0.34634758086005507
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,0.0,-0.417,0.309,0.135,0.4872,134.85466356287384,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,0.0,-0.405,0.305,0.119,0.38753333333333334,129.30806165970907,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,0.0,0.0,0.0,0.0,0.0,386.9121374822464,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.0,-0.535,0.226,0.148,0.45286666666666664,145.94029975908023,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,0.0,-0.548,0.161,0.157,0.4876666666666667,155.585844246131,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales,-0.2529758831683092,-0.673,0.093,0.206,0.6577333333333333,156.36949262710397,0.32797282384721677
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,-0.3224914489614336,-0.678,0.062,0.225,0.6768666666666666,236.67932914425435,0.2276830618128854
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales,-0.3736160516908158,-0.714,0.023,0.225,0.8581333333333333,303.5606970041047,0.1539258509877871
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,-0.44540353829478646,-0.849,-0.047,0.245,0.8770666666666667,252.84940997599125,0.05035840006635598
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales,0.0,-0.442,0.29,0.131,0.3960666666666667,168.37567309612174,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Oceanospirillales,0.23396859117997945,-0.16,0.611,0.198,0.5801333333333333,177.71234850762534,1.0304852021777753
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,0.0,-0.404,0.27,0.122,0.4488,120.68666389620365,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Eubacteriales,0.0,-0.444,0.294,0.134,0.4468666666666667,146.23247243388232,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*RF39,0.0,-0.364,0.33,0.109,0.3459333333333333,126.87440147212673,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,0.0,-0.342,0.34,0.109,0.3701333333333333,120.56603755553002,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Izemoplasmatales,0.0,-0.427,0.355,0.13,0.4064,121.29160831643493,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales,0.0,-0.392,0.336,0.117,0.3462,132.18436231355776,0.6929398759586417
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,0.0,-0.417,0.262,0.115,0.3681333333333333,163.5629010612194,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Xanthomonadales,0.0,-0.475,0.257,0.117,0.3496666666666667,119.4858115261782,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Staphylococcales,0.0,-0.406,0.344,0.127,0.3956,131.7884034618637,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-0.442,0.3,0.126,0.40066666666666667,123.37119203636705,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Spirochaetota*Brachyspirae*Brachyspirales,0.0,-0.366,0.319,0.106,0.33286666666666664,118.53373840417468,0.692939875958642
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.0,-0.405,0.276,0.124,0.4116,123.49462493456645,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-0.425,0.27,0.121,0.408,124.48654432135906,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-0.443,0.336,0.138,0.4255333333333333,124.61109312970551,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Incertae_Sedis*DTU014,0.0,-0.324,0.367,0.109,0.3522666666666667,119.84480718499825,0.6929398759586417
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.0,-0.362,0.349,0.105,0.31506666666666666,119.12789124046839,0.6929398759586417
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Patescibacteria*Saccharimonadia*Saccharimonadales,0.0,-0.377,0.336,0.125,0.4301333333333333,121.29160831643493,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.0,-0.35,0.383,0.122,0.405,117.82466532021944,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Campilobacterota*Campylobacteria*Campylobacterales,0.0,-0.428,0.302,0.108,0.29833333333333334,120.44553178090395,0.6929398759586419
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Sphingomonadales,0.0,-0.352,0.395,0.115,0.34513333333333335,121.29160831643493,0.6929398759586419
