,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reject,df
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,496541.89019254304,-2.2912588086831485,1.1599217901738923,-1.9753562939270666,0.05718897584849866,0.5139409059055118,0,31
Bacteria*Firmicutes*Clostridia*Lachnospirales,143858.6220119473,0.6256228402342511,0.5620707118375756,1.1130678525997284,0.27423608379647085,0.719869719965736,0,31
Bacteria*Firmicutes*Clostridia*Oscillospirales,340658.2624593167,0.1650622401501467,0.31391769502724326,0.5258137491606576,0.6027591276398268,0.8438627786957574,0,31
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,3914.127531020717,2.240026622464777,1.3520914472909369,1.656712367312814,0.1076662696809787,0.5139409059055118,0,31
Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,725.0798502988587,2.187688291698516,1.066363824300669,2.0515402359351618,0.04874448068712464,0.5139409059055118,0,31
Bacteria*Firmicutes*Clostridia*Christensenellales,1611.0950105458082,0.10532954047407807,1.2150071165854146,0.08669047204438611,0.9314750900258042,0.9732274973939345,0,31
Bacteria*Firmicutes*Bacilli*Erysipelotrichales,3588.4950388681937,-0.4529158126772962,1.2996331955131915,-0.34849510942081735,0.729824117333125,0.8976333920550666,0,31
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,2035.0188720354147,0.03501742205727315,1.0350181771204459,0.03383266384238404,0.9732274973939345,0.9732274973939345,0,31
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,446.4314930969864,-1.1533635777546882,0.8235760479234414,-1.4004336098199683,0.17131363530183727,0.5139409059055118,0,31
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,1308.0346322913997,0.3432585780326733,0.863419083372525,0.39755732140167815,0.6936808987101634,0.8976333920550666,0,31
Bacteria*Firmicutes*Clostridia*Monoglobales,633.292803411222,-0.9088678325578345,1.0180846733654372,-0.8927232246345784,0.37888331646783047,0.7233226950749491,0,31
Bacteria*Firmicutes*Bacilli*Lactobacillales,314.6334824894543,0.8470839279140334,0.9007019886546627,0.9404708089734363,0.3542472803830913,0.7233226950749491,0,31
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,972.3713163989577,-1.1237758808794327,0.7821926236023957,-1.43669966574713,0.16081987009213458,0.5139409059055118,0,31
Bacteria*Firmicutes*Bacilli*RF39,459.80168098652075,0.4171958375393571,0.527574485546588,0.7907809209293465,0.4350802792074743,0.7458881945751918,0,31
Bacteria*Firmicutes*Negativicutes*Acidaminococcales,1400.0598197236648,-1.3795213419945365,0.9386729993062207,-1.4696506057105612,0.15173313314784406,0.5139409059055118,0,31
Bacteria*Firmicutes*Clostridia*Clostridiales,208.38170885330786,-0.054153420964924655,0.22592629440239242,-0.23969507891132483,0.8121444975736316,0.8976333920550666,0,31
Bacteria*Firmicutes*Clostridia*Clostridia_or,255.20735846634744,-0.3465947007485744,0.5011914744742942,-0.6915414934224924,0.4943722441853935,0.7458881945751918,0,31
Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,416.05234806618176,-0.2340015981020946,0.26096806277608725,-0.8966675677202305,0.37680715434029166,0.7233226950749491,0,31
Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,208.3817088533077,0.6567630165099458,0.42150530427012783,1.5581370147813125,0.12935249549170508,0.5139409059055118,0,31
Bacteria*Synergistota*Synergistia*Synergistales,208.38170885330786,-0.054153420964924655,0.22592629440239242,-0.23969507891132483,0.8121444975736316,0.8976333920550666,0,31
Bacteria*Firmicutes*Clostridia*Peptococcales,236.37897193326617,-0.2360264737434843,0.343616210287168,-0.6868898110081347,0.49725879638346127,0.7458881945751918,0,31
