Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Coriobacteriaceae*Collinsella,0.7120393009686321,0.001,1.319,0.418,0.8117333333333333,230.37290215008196,0.17121107641785682
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Butyricicoccaceae*Butyricicoccus,1.1301516558434646,0.519,1.77,0.343,0.9998,194.18506828878438,0.7744196973301839
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*UCG-002,0.0,-0.652,0.623,0.201,0.3562,78.23053220389811,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae*Erysipelatoclostridium,0.5932307785618819,-0.046,1.302,0.412,0.702,96.63014835529164,-0.0001933896737070133
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Coprococcus,0.39004477959631767,-0.235,0.942,0.307,0.5097333333333334,221.56251586615628,-0.2933288227593967
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales*Monoglobaceae*Monoglobus,0.905017248083932,0.257,1.561,0.374,0.97,171.68772198673503,0.4496194037220329
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Holdemanella,0.2610251944738895,-0.335,0.878,0.255,0.4298,77.84231696828051,-0.47946473839307524
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Paraprevotella,0.1538430233242714,-0.346,0.838,0.225,0.437,62.771618214840345,-0.6340959251823415
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*CAG-56,0.8742166503603587,0.261,1.6,0.438,0.8904,124.446593885852,0.40518353412981756
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Shuttleworthia,0.7616890036002169,-0.008,1.344,0.439,0.8028666666666666,111.42469842953925,0.24284045618605593
