Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Bacteroidaceae,-0.8609165328544564,-1.214,-0.463,0.2,1.0,7464.80843590864,-0.9643283576593809
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae,1.2139938366465595,0.364,2.012,0.472,0.9811333333333333,973.4684520043054,2.0291345427088214
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae,0.0,-0.335,0.383,0.101,0.3032666666666667,10518.296892789615,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Lactobacillaceae,0.0,-0.654,1.466,0.438,0.5201333333333333,76.54444716961157,0.27771165490906385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae,0.0,-0.122,0.812,0.245,0.5279333333333334,4007.294406023316,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae,0.0,-0.763,0.551,0.221,0.396,495.6507674583328,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Rikenellaceae,0.0,-0.682,0.297,0.192,0.4216666666666667,2710.4544156414213,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae,0.0,-0.635,0.694,0.208,0.368,385.62738556294937,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales*Sutterellaceae,0.0,0.0,0.0,0.0,0.0,1403.706589439561,0.27771165490906385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales*Christensenellaceae,0.0,-0.09,1.092,0.357,0.6422666666666667,1029.544325456424,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Selenomonadaceae,0.0,-0.538,1.645,0.543,0.6268,64.90155483800373,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae,0.0,-0.053,0.999,0.306,0.5946666666666667,2358.7134023495964,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Tannerellaceae,0.0,-0.683,0.438,0.191,0.3734,1426.346531423094,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales*Bifidobacteriaceae,0.0,-0.423,0.835,0.207,0.363,629.4658363133891,0.27771165490906385
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Muribaculaceae,0.9418973839237329,-0.012,2.052,0.617,0.8433333333333334,259.2438085823283,1.6365823397221206
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*UCG-010,0.7299738148279465,-0.172,1.557,0.522,0.7863333333333333,402.15814054071524,1.3308412575401407
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae,0.0,-0.235,0.935,0.277,0.5036666666666667,984.2417825718989,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Streptococcaceae,0.0,-0.215,1.301,0.407,0.591,273.10916331025555,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales*Pasteurellaceae,0.0,-1.096,0.631,0.332,0.4348,137.94727968069506,0.2777116549090636
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales*Burkholderiaceae,-0.6638144854320454,-1.547,0.184,0.501,0.6731333333333334,138.249095160977,-0.6799702112940068
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Butyricicoccaceae,0.0,-0.78,0.543,0.217,0.3866,454.80628491960675,0.2777116549090636
