,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,-0.0903709383868551,0.2532370999957281,-0.3568629493402807,0.7211944079215384,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales,0.1493037751177838,0.28105624875960555,0.5312238236179089,0.5952636858384783,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales,-0.09079964331965665,0.20864689675291423,-0.4351832916412088,0.6634293894345129,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Bacilli*Lactobacillales,1.2498930085210387,0.5413406704259693,2.308884362110692,0.02094999897805885,0.5113946141841205,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.701667386461268,0.7142390965252359,0.9823984571481328,0.3259035861247696,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,-0.07177491347295199,0.7676308557125353,-0.09350186087338636,0.9255048714098069,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,1.0023089940898329,0.7056595232058195,1.420386122667673,0.15549530064704772,0.6926608847004853,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,-0.9514617173616992,0.44283529110710756,-2.1485679584908497,0.03166866390494557,0.5113946141841205,0,0,0,False
Bacteria*Firmicutes*Clostridia*Christensenellales,-1.1862847046021334,0.6991778711230675,-1.6966851406447425,0.08975620344901011,0.5905350529858714,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,-1.432818668004014,0.7379501099703841,-1.9416199667773162,0.05218312389633882,0.5113946141841205,0,0,0,False
Bacteria*Firmicutes*Bacilli*Erysipelotrichales,0.268331776766034,0.3769393615272899,0.7118698765732565,0.4765453573044334,0.9826229781169683,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,-0.04198095676260156,0.5847449255349181,-0.0717936230471737,0.9427661477971965,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,0.8913538746277023,0.5117569922108867,1.7417522148097784,0.08155181151633356,0.5905350529858714,0,0,0,False
Bacteria*Firmicutes*Bacilli*Izemoplasmatales,-0.6665035594728073,0.6555748861953666,-1.0166703659758312,0.3093102676234543,0.9826229781169683,0,0,0,False
Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.2573595093260888,0.21862948350440245,1.177149143843202,0.23913598296637323,0.901358705027099,0,0,0,False
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,-0.4206455069373577,0.44074666564068266,-0.9543929420904289,0.33988477753166313,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Acidaminococcales,0.07351142954781639,0.764836764470746,0.09611388071634482,0.9234301271295011,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Bacilli*RF39,-0.11869790324425197,0.5916598135951289,-0.20061849819240318,0.8409968926705407,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,-0.06897601296345529,0.5600426947931754,-0.12316206175839547,0.9019787671211482,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,0.2591971850192013,0.48143780023775606,0.5383814583964903,0.5903137244361577,0.9826229781169683,0,0,0,False
Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,-0.842285043703619,0.4136918584181999,-2.0360203532266654,0.04174831153453272,0.5113946141841205,0,0,0,False
Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,-1.0098828181825301,0.6074507243208893,-1.6624933969937186,0.09641388620177492,0.5905350529858714,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridiales,0.3775011968434749,0.5133479283645128,0.7353710339226746,0.4621135577839108,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Monoglobales,-0.9956623990655585,0.42961717124821347,-2.3175572712160277,0.020473394690389505,0.5113946141841205,0,0,0,False
Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.2993874497897495,0.20697015111673578,1.4465247678197244,0.1480300702581098,0.6926608847004853,0,0,0,False
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.6565230243283814,0.4598220273442951,1.4277763684357057,0.15335623679498933,0.6926608847004853,0,0,0,False
Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.08172657268408526,0.3355232344728995,0.24357947315474626,0.8075565275816758,0.9826229781169683,0,0,0,False
Bacteria*Synergistota*Synergistia*Synergistales,0.06347508666021454,0.27011735865314807,0.23499077207296973,0.8142158955243584,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Peptococcales,-0.262996248254302,0.31222058178498213,-0.8423411639000161,0.3995970159790267,0.9826229781169683,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,-0.03252465205693331,0.32862095646616246,-0.09897315255450644,0.9211595865781171,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Bacilli*Acholeplasmatales,0.014980711238885273,0.1695295391929342,0.0883663773888772,0.9295854836834271,0.9826229781169683,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.10863210466002185,0.17452657325495746,0.6224387646764051,0.5336533973493569,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,-0.13256706305119942,0.21841212437407154,-0.6069583519280898,0.5438785518049851,0.9826229781169683,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.006954661236058493,0.16459446488656987,0.042253311743206505,0.9662967638513977,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Alphaproteobacteria*Caulobacterales,0.005992959062452501,0.167391106120024,0.03580213549790026,0.9714401302791547,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridia_or,-0.02593946092467821,0.20802316524017755,-0.1246950592965416,0.9007649689825762,0.9826229781169683,0,0,0,False
Bacteria*Campilobacterota*Campylobacteria*Campylobacterales,0.0035081102684840493,0.16106590331037718,0.021780589164944807,0.9826229781169683,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Bacilli*Staphylococcales,0.11467051145970675,0.17075606642517302,0.6715457544810362,0.5018729219429193,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Eubacteriales,-0.04021075069973578,0.16211314287236345,-0.24804127529249687,0.804102471386692,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Incertae_Sedis*DTU014,-0.3103396474873525,0.23008722341609306,-1.3487913100073783,0.1774040067151116,0.7243996940867057,0,0,0,False
Bacteria*Patescibacteria*Saccharimonadia*Saccharimonadales,0.04455680862883258,0.18104704126475707,0.24610625126800173,0.8055999840702295,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Bacilli*Bacillales,0.0035451263399404534,0.16252094645163254,0.02181335032401814,0.982596844702784,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,-0.026230345471500056,0.16145783647046508,-0.1624594138315379,0.8709440867108516,0.9826229781169683,0,0,0,False
Bacteria*Firmicutes*Clostridia*Caldicoprobacterales,0.03515340551021432,0.1574849408795833,0.22321756806635526,0.8233661795245732,0.9826229781169683,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,-0.054141867075702496,0.1479557039538293,-0.36593294904397794,0.7144151092219707,0.9826229781169683,0,0,0,False
Bacteria*Actinobacteriota*Rubrobacteria*Rubrobacterales,-0.020416515506761653,0.15879851846882467,-0.1285686774890776,0.8976989523022167,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Alphaproteobacteria*Rickettsiales,-0.02041651550676164,0.15506280164992056,-0.13166610747079907,0.8952483943947851,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Xanthomonadales,-0.03385253267130576,0.15549481371204213,-0.21770843581958055,0.8276562904973727,0.9826229781169683,0,0,0,False
Bacteria*Proteobacteria*Alphaproteobacteria*Sphingomonadales,-0.03385253267130576,0.15550050434500062,-0.2177004686505644,0.827662498506529,0.9826229781169683,0,0,0,False
