Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae,-0.4274043966549632,-0.874,0.007,0.268,0.8427333333333333,780.8175249353098,-0.2853141808929933
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae,-0.6324308277372497,-0.871,-0.382,0.132,1.0,8478.72232837147,-0.5811047962665706
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Bacteroidaceae,0.0,-0.214,0.28,0.08,0.3520666666666667,6979.592942394789,0.33130002261526137
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales*Succinivibrionaceae,-0.37347617373923037,-1.18,0.317,0.38,0.6422,18.788964496278567,-0.20751220112851093
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae,-0.3875258406058085,-0.682,-0.081,0.176,0.9496,4386.206615132253,-0.2277815858430651
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales*Pasteurellaceae,0.0,-0.509,0.405,0.175,0.5167333333333334,210.13409537732937,0.33130002261526165
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales*Akkermansiaceae,0.0,-0.38,0.519,0.163,0.4663333333333333,251.07353801160187,0.33130002261526165
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales*Fusobacteriaceae,0.0,-0.3,1.171,0.369,0.6244,33.4063458133404,0.33130002261526165
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae,0.0,-0.253,0.629,0.187,0.5312,287.93820074031123,0.3313000226152619
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae,0.0,-0.361,0.277,0.107,0.4231333333333333,2726.423282771288,0.33130002261526165
