,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Bacteroidota,0.3766903444960836,0.16331054184773647,2.3065892760755946,0.02107772794759208,0.15298124975329228,1,0,0,True
Bacteria*Firmicutes,-0.05223326585927135,0.13030186152728976,-0.4008635429074962,0.6885205925588838,0.822094265892092,0,0,0,False
Bacteria*Proteobacteria,0.2534404060230155,0.2310421578529756,1.0969444207852883,0.2726656888826923,0.5112481666550481,0,0,0,False
Bacteria*Verrucomicrobiota,-0.9511952483020506,0.43990290213479966,-2.1622845488993283,0.030596249950658454,0.15298124975329228,1,0,0,True
Bacteria*Fusobacteriota,0.41021500727470855,0.3166537867900789,1.2954685034183873,0.1951586598569117,0.4625508844855963,0,0,0,False
Bacteria*Actinobacteriota,-0.367438548738608,0.2966373740582794,-1.238679211967466,0.2154643201686559,0.4625508844855963,0,0,0,False
Bacteria*Cyanobacteria,0.2235192745824565,0.382716179528837,0.5840340349802606,0.5591974138105098,0.7870202785423146,0,0,0,False
Archaea*Euryarchaeota,-0.9488145527288974,0.31030219199883086,-3.0577114090527346,0.0022303425603346656,0.033455138405019985,1,0,0,True
Bacteria*Desulfobacterota,-0.439313208206059,0.28250996475806456,-1.5550361509629487,0.119937459780818,0.4497654741780675,0,0,0,False
Bacteria*Elusimicrobiota,-0.11817844194097026,0.15444368256144878,-0.7651879311667565,0.44415964525074275,0.7402660754179046,0,0,0,False
Bacteria*Synergistota,-0.22772079870167433,0.18399899853317098,-1.237619772482736,0.21585707942661161,0.4625508844855963,0,0,0,False
Bacteria*Spirochaetota,0.03044877971261411,0.10289385370608489,0.2959241841557485,0.7672879814992859,0.822094265892092,0,0,0,False
Archaea*Thermoplasmatota,0.016136967865992738,0.1075499658895243,0.15004158980923052,0.8807318027216389,0.8807318027216389,0,0,0,False
Bacteria*Campilobacterota,0.07048325783963148,0.1264148677139075,0.5575551287143204,0.5771482042643641,0.7870202785423146,0,0,0,False
Bacteria*Bdellovibrionota,0.03044877971261411,0.10289385370608489,0.2959241841557485,0.7672879814992859,0.822094265892092,0,0,0,False
