Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,0.0,-0.147,0.104,0.033,0.23866666666666667,16003.93792383059,0.2308646438015244
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,-0.24190280353971405,-0.361,-0.112,0.069,0.9961333333333333,9373.92603152344,-0.1181273312423583
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,-0.21208408621648106,-0.799,0.293,0.251,0.6253333333333333,18.256222940758153,-0.07510801563446003
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,-0.46066785352646766,-0.597,-0.304,0.078,1.0,5447.555405897092,-0.43373858397807386
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,-0.48810913242282017,-0.8,-0.189,0.167,0.9948666666666667,267.5966899427588,-0.4733279809574927
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,0.0,-0.227,0.383,0.106,0.3756,160.22676469396797,0.23086464380152413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,0.0,-0.499,0.16,0.154,0.5133333333333333,170.47524425198105,0.2308646438015244
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.0,-0.408,0.423,0.142,0.4079333333333333,40.18886998230706,0.23086464380152413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-0.156,0.383,0.104,0.4262,248.2881808697236,0.2308646438015244
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,0.0,-0.339,0.128,0.085,0.38606666666666667,614.3655388682047,0.2308646438015244
