Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae,0.0,-0.155,0.307,0.08,0.36306666666666665,1084.268544941234,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae,-0.21927258064159447,-0.37,-0.077,0.085,0.9699333333333333,9503.24222173766,-0.12531809070230393
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Bacteroidaceae,0.0,-0.153,0.144,0.043,0.30233333333333334,7013.982155030655,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales*Succinivibrionaceae,0.0,-0.646,0.349,0.212,0.5387333333333333,24.062650979569593,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae,-0.3250118925934534,-0.511,-0.147,0.113,0.9649333333333333,3860.874510451527,-0.27786767168226195
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales*Pasteurellaceae,0.0,-0.221,0.336,0.102,0.436,196.4996964459776,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales*Akkermansiaceae,0.0,-0.418,0.179,0.131,0.5014666666666666,203.70255915441447,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales*Fusobacteriaceae,0.0,-0.335,0.417,0.141,0.46213333333333334,45.95491864565357,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae,0.0,-0.174,0.31,0.093,0.4384,296.0892373740761,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae,-0.3146016283676006,-0.538,-0.105,0.142,0.9064,1740.7289793759599,-0.2628488351092802
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Tannerellaceae,0.0,-0.198,0.246,0.074,0.3734,1151.315967288162,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Rikenellaceae,0.0,-0.393,0.049,0.122,0.558,1344.34325495147,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales*Bifidobacteriaceae,-0.23319583672880892,-0.478,0.014,0.151,0.7996666666666666,556.3875310631746,-0.14540510321235514
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Lactobacillaceae,0.0,-0.24,0.427,0.123,0.43906666666666666,131.71768556765687,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae,0.0,-0.339,0.108,0.094,0.44813333333333333,649.7975718766925,0.19102537399225017
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae,-0.24748701422640842,-0.483,0.009,0.151,0.8410666666666666,807.6864063855003,-0.16602291411660572
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae,-0.1809527444117217,-0.429,0.04,0.136,0.638,530.4406849485,-0.07003425300578923
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales*Christensenellaceae,-0.3057074684360815,-0.587,-0.033,0.167,0.8923333333333333,525.291537541866,-0.2500172746832041
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Selenomonadaceae,0.0,-0.597,0.259,0.178,0.5318,57.60796771403014,0.19102537399224961
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales*Sutterellaceae,0.0,0.0,0.0,0.0,0.0,804.0495418555798,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales*Acidaminococcaceae,0.0,-0.445,0.068,0.138,0.6236666666666667,517.837189310207,0.19102537399224961
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales*Clostridiaceae,-0.17177708474626768,-0.448,0.059,0.14,0.6747333333333333,442.2537453062951,-0.05679657430955362
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Muribaculaceae,0.0,-0.445,0.264,0.143,0.49073333333333335,119.183090518711,0.19102537399224961
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales*Peptostreptococcaceae,-0.2221259249064532,-0.459,0.038,0.152,0.7293333333333333,578.5557787454409,-0.12943459632316465
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Streptococcaceae,0.0,-0.265,0.198,0.079,0.39966666666666667,476.5920512548939,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Euryarchaeota*Methanobacteria*Methanobacteriales*Methanobacteriaceae,0.0,-0.52,0.127,0.164,0.6107333333333334,149.4050219869036,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales*Desulfovibrionaceae,0.0,-0.359,0.12,0.107,0.5122666666666666,594.4644323508189,0.1910253739922499
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*UCG-010,-0.32006212107543774,-0.626,0.014,0.194,0.8428666666666667,190.87118289886473,-0.2707266608596867
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales*Monoglobaceae,0.0,-0.372,0.121,0.113,0.4845333333333333,488.6570364733964,0.19102537399224961
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Acholeplasmatales*Acholeplasmataceae,-0.349264079487432,-0.867,0.133,0.284,0.7145333333333334,27.36861193729124,-0.31285618144491745
