,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Bacteroidota,0.4131985534348186,0.1923865693670254,2.1477515545616868,0.0317334974293614,0.2380012307202105,0,0,0,False
Bacteria*Firmicutes,0.05283058856913051,0.16171018688374883,0.3266991992725213,0.7438954059364882,0.9804162726965221,0,0,0,False
Bacteria*Proteobacteria,0.44370178927458204,0.28908305832254233,1.5348591918504093,0.12481841934978438,0.46806907256169145,0,0,0,False
Bacteria*Verrucomicrobiota,-0.2201883597551275,0.5575107680272342,-0.39494907073143987,0.6928804744365464,0.9804162726965221,0,0,0,False
Bacteria*Fusobacteriota,0.4430300488392308,0.19779100405074973,2.2398897814662844,0.02509807920102015,0.2380012307202105,0,0,0,False
Bacteria*Actinobacteriota,0.28640619791843214,0.33850278897727215,0.8460970108511044,0.3974986281332442,0.8517827745712375,0,0,0,False
Bacteria*Cyanobacteria,-0.008984094169369454,0.5579686636000722,-0.01610143141624323,0.9871534715586818,0.9871534715586818,0,0,0,False
Archaea*Euryarchaeota,-0.7890042382898331,0.4856217205415597,-1.624730124117893,0.10422007565895286,0.46806907256169145,0,0,0,False
Bacteria*Desulfobacterota,-0.16806722820602865,0.2728380856160386,-0.6159962155816744,0.5378970175037758,0.9804162726965221,0,0,0,False
Bacteria*Elusimicrobiota,-0.2676147287512259,0.29040763996945035,-0.9215140785530912,0.3567820943681135,0.8517827745712375,0,0,0,False
Bacteria*Synergistota,0.024964912736383217,0.23405092464370206,0.10666444823658587,0.9150551878500873,0.9804162726965221,0,0,0,False
Bacteria*Spirochaetota,-0.040927622539483385,0.1358240313248879,-0.3013282858729577,0.7631641736680574,0.9804162726965221,0,0,0,False
Archaea*Thermoplasmatota,0.2194712885229702,0.1570115303946001,1.3978036388244655,0.16217204135955166,0.48651612407865497,0,0,0,False
Bacteria*Campilobacterota,0.02725178915562678,0.15988995786398583,0.17044090523064093,0.8646634050150859,0.9804162726965221,0,0,0,False
Bacteria*Bdellovibrionota,-0.03130057836503973,0.13530426127444597,-0.23133475671953035,0.8170547469320288,0.9804162726965221,0,0,0,False
