Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-1.044,0.106,0.29,0.5562666666666667,236.38373013263563,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-1.238,0.487,0.359,0.5174666666666666,42.455499623830754,0.8969417017597373
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Opitutales,-1.1709820125585004,-2.292,0.042,0.716,0.8676,13.429777555431851,-0.7924282407285895
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-1.637,0.91,0.533,0.4902,11.5127654596217,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.0,-0.662,1.427,0.484,0.5558666666666666,19.874876758629387,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Spirochaetota*Spirochaetia*Spirochaetales,0.0,-1.619,1.108,0.513,0.4941333333333333,0.3568129656246134,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Eubacteriales,0.0,-0.901,0.848,0.288,0.402,64.48653612071307,0.8969417017597379
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Thermoplasmatota*Thermoplasmata*Methanomassiliicoccales,0.0,-1.281,1.325,0.488,0.5013333333333333,2.981589237977694,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,0.0,-1.142,0.532,0.337,0.4666666666666667,44.94576136001242,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,0.0,-0.255,0.996,0.294,0.4676666666666667,126.65368344715111,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Kiritimatiellae*WCHB1-41,-0.42328786859407624,-1.846,0.908,0.618,0.6436,2.0120791513550893,0.286266392870605
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,0.0,-0.772,0.69,0.244,0.4112,78.13643455866016,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Campilobacterota*Campylobacteria*Campylobacterales,0.0,-1.121,1.036,0.381,0.4614,19.384164303032776,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Staphylococcales,0.0,-0.563,1.068,0.358,0.5446666666666666,54.84200745512647,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Incertae_Sedis*DTU014,0.0,-1.368,0.423,0.478,0.5429333333333334,51.0832400322276,0.8969417017597373
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Verrucomicrobiae*Pedosphaerales,0.0,-1.646,1.44,0.642,0.5462666666666667,0.1896559684827215,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Mycoplasmatales,0.0,-1.526,1.306,0.588,0.5295333333333333,0.2956604710478634,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.0,-1.296,0.734,0.368,0.4766666666666667,28.119308052784852,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Sphingobacteriales,0.9500737818917144,-0.088,2.094,0.667,0.7824666666666666,46.410709537103216,2.267608435373537
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.0,-1.426,1.301,0.495,0.4536,3.3785832326951217,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rickettsiales,0.0,-0.95,1.272,0.446,0.5211333333333333,13.755743688593416,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria*Oligosphaerales,0.0,-1.883,1.185,0.62,0.5541333333333334,0.3043601605107729,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Syntrophomonadia*Syntrophomonadales,0.01774483462146813,-1.311,1.487,0.587,0.5954666666666667,0.11027272034268384,0.9225420866695238
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Vibrionales,0.0,-1.322,1.165,0.485,0.5382666666666667,0.11794421266880535,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Caldicoprobacterales,0.0,-1.572,1.329,0.552,0.5262666666666667,0.4595334513857095,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Acetobacterales,0.0,-1.526,1.313,0.626,0.5413333333333333,0.29982882805866734,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales,0.03354915496565982,-1.464,1.899,0.745,0.6473333333333333,0.3072804638725857,0.9453429012547112
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Caulobacterales,0.0,-1.191,1.319,0.472,0.5130666666666667,3.5024280610296015,0.8969417017597379
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhizobiales,0.0,-1.167,1.489,0.496,0.5319333333333334,2.7689175279716984,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Cardiobacteriales,-0.027601433107898244,-1.437,1.311,0.57,0.5735333333333333,0.3109432145299251,0.8571212510935439
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales,0.0,-1.664,1.321,0.66,0.5445333333333333,0.2578071277979318,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Oceanospirillales,0.0,-1.727,1.329,0.597,0.5206666666666667,0.18405078752487386,0.8969417017597376
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bdellovibrionota*Oligoflexia*Oligoflexales,0.0,-1.419,1.232,0.528,0.5552,0.0867657309233395,0.8969417017597375
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Chitinophagales,0.0,-1.695,1.4,0.58,0.5208666666666667,0.26354173398361175,0.8969417017597373
