,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes,-0.24907731866185834,0.3216446703426755,-0.7743865875237261,0.43870221284485483,0.9167135992884431,0,0,0,False
Bacteria*Spirochaetota,-0.5447630210131178,0.5325475503559253,-1.022937802735227,0.3063372544104396,0.9167135992884431,0,0,0,False
Bacteria*Bacteroidota,-0.499974977581582,0.42342803457169614,-1.1807791094590943,0.23769048506373713,0.9167135992884431,0,0,0,False
Bacteria*Proteobacteria,0.22944455581404613,0.3674849436509763,0.6243645073849996,0.5323882286544334,0.9167135992884431,0,0,0,False
Bacteria*Actinobacteriota,0.21707336604585015,0.47417460918793747,0.4577920492571416,0.6471018484731117,0.9167276186702417,0,0,0,False
Bacteria*Fusobacteriota,0.0318650979385355,0.7211238518042578,0.044188107020463635,0.9647544620174777,0.9765266137800072,0,0,0,False
Bacteria*Verrucomicrobiota,-0.06818976363383591,1.1469846316706873,-0.05945133156188094,0.952592628653973,0.9765266137800072,0,0,0,False
Bacteria*Patescibacteria,-0.4993414044642313,0.446632560209576,-1.1180138864706202,0.2635610625971539,0.9167135992884431,0,0,0,False
Archaea*Euryarchaeota,-0.5794461819384006,0.6822134409008765,-0.8493620137023836,0.3956798835104289,0.9167135992884431,0,0,0,False
Bacteria*Campilobacterota,-0.29319169814217927,0.4775438245541738,-0.6139576789960538,0.5392432936990842,0.9167135992884431,0,0,0,False
Bacteria*Desulfobacterota,0.7149002248917166,0.7846649709374303,0.9110897661681436,0.3622480781581671,0.9167135992884431,0,0,0,False
Bacteria*Cyanobacteria,0.8578284156910508,0.6918111770586272,1.2399747852272047,0.21498472059801568,0.9167135992884431,0,0,0,False
Bacteria*Synergistota,0.25496481243030766,0.2794683399089621,0.9123209180451834,0.361599805862911,0.9167135992884431,0,0,0,False
Archaea*Thermoplasmatota,0.08549802646525896,0.3434235879130831,0.24895793263594235,0.8033933219190261,0.9765266137800072,0,0,0,False
Bacteria*Thermotogota,-0.007796256469343638,0.2649645496567519,-0.02942377189493195,0.9765266137800072,0.9765266137800072,0,0,0,False
Bacteria*Fibrobacterota,-0.007796256469343638,0.2649645496567519,-0.02942377189493195,0.9765266137800072,0.9765266137800072,0,0,0,False
Bacteria*Acidobacteriota,0.132244201798579,0.2758763739184249,0.4793603740698827,0.6316822784758883,0.9167276186702417,0,0,0,False
