,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes,0.14490227038384906,0.29925154124651804,0.4842156193423952,0.6282328530419851,0.8939255699473484,0,0,0,False
Bacteria*Spirochaetota,-0.7999829373579157,0.8614763566764411,-0.9286185641173418,0.3530867976686764,0.8939255699473484,0,0,0,False
Bacteria*Bacteroidota,0.305186363544202,0.3702839799728772,0.8241954285101841,0.409828524149893,0.8939255699473484,0,0,0,False
Bacteria*Proteobacteria,0.18121763342420688,0.31181964871135187,0.5811616880883543,0.5611314859831075,0.8939255699473484,0,0,0,False
Bacteria*Actinobacteriota,0.25446342304275643,0.5612206063070709,0.45341069123810324,0.6502530393438368,0.8939255699473484,0,0,0,False
Bacteria*Fusobacteriota,0.3102527124567092,0.6613647553253209,0.46910983683141383,0.6389911281935675,0.8939255699473484,0,0,0,False
Bacteria*Verrucomicrobiota,-0.14889233637718946,1.0133832955085282,-0.14692598253504213,0.8831904433798654,0.8939255699473484,0,0,0,False
Bacteria*Patescibacteria,0.022935353355134403,0.17200830395693578,0.1333386402140011,0.8939255699473484,0.8939255699473484,0,0,0,False
Archaea*Euryarchaeota,-0.4409538270801966,0.5499969089103506,-0.8017387369572871,0.42270410316895024,0.8939255699473484,0,0,0,False
Bacteria*Campilobacterota,-0.28720375305627616,0.3267396819837399,-0.8789986919022855,0.3794019850939125,0.8939255699473484,0,0,0,False
Bacteria*Desulfobacterota,0.20703722614365394,0.7360094456022521,0.2812969689189821,0.778482634946338,0.8939255699473484,0,0,0,False
Bacteria*Cyanobacteria,-0.9465983511908393,0.6188847930573158,-1.5295227186219997,0.12613491141849592,0.8939255699473484,0,0,0,False
Bacteria*Synergistota,-0.16894673772770277,0.26463601889365895,-0.6384117265442696,0.5232056994640732,0.8939255699473484,0,0,0,False
Archaea*Thermoplasmatota,0.022935353355134403,0.17200830395693578,0.1333386402140011,0.8939255699473484,0.8939255699473484,0,0,0,False
Bacteria*Thermotogota,0.022935353355134403,0.17200830395693578,0.1333386402140011,0.8939255699473484,0.8939255699473484,0,0,0,False
Bacteria*Fibrobacterota,0.022935353355134403,0.17200830395693578,0.1333386402140011,0.8939255699473484,0.8939255699473484,0,0,0,False
Bacteria*Acidobacteriota,-0.07739571367202702,0.21400172557553304,-0.36165929720370316,0.717606647026811,0.8939255699473484,0,0,0,False
