,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,-0.23856828798116356,0.3799167196384277,-0.6279489047184142,0.5300374125091392,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Lachnospirales,-0.36166611814996696,0.500274462174328,-0.7229353994566667,0.4697195738474446,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,2.8674476922638257,1.0996223056025485,2.6076659937273465,0.009116185837861982,0.2917179468115834,0,0,0,False
Bacteria*Firmicutes*Clostridia*Oscillospirales,-0.014567303306260299,0.5111520634011003,-0.028498962147061425,0.9772641957809403,0.9772641957809403,0,0,0,False
Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,0.5510649704166586,1.3481947006087875,0.4087428693851274,0.6827283699140477,0.9413920231201954,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,-0.2035039041102174,0.7327621944516745,-0.2777216205354307,0.7812260624564635,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Negativicutes*Acidaminococcales,-2.224100472638661,1.0048853555997708,-2.213287774814069,0.02687781191907493,0.43004499070519886,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.6120668544092602,0.8101258922336626,0.755520666944346,0.4499366366620792,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,1.7441885166194784,0.878609489827258,1.9851692211546685,0.047125647460446785,0.5026735729114323,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,-0.7335246030181883,0.8143561067341382,-0.9007418216090829,0.36772560690779293,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Christensenellales,0.46632935303568585,0.5957759328978567,0.7827260674452858,0.4337879911726138,0.9413920231201954,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,-0.6479167250353237,0.9281924122270947,-0.6980413936812082,0.48515130759513425,0.9413920231201954,0,0,0,False
Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales,0.6318699117102295,0.7302394104568286,0.8652914409466611,0.3868788473884958,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridiales,-0.5362699835155664,0.8774819747412366,-0.6111464382772179,0.5411026388423092,0.9413920231201954,0,0,0,False
Bacteria*Proteobacteria*Alphaproteobacteria*Rhodospirillales,0.3319256179268042,0.4557400445054768,0.7283222572354301,0.4664163407374301,0.9413920231201954,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,0.21441938756456985,0.7229839071216734,0.296575602101866,0.7667905399433599,0.9413920231201954,0,0,0,False
Bacteria*Synergistota*Synergistia*Synergistales,0.10013171363138945,0.3770772979597068,0.2655469161712546,0.7905881727677662,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Bacilli*Erysipelotrichales,-0.35837165444434405,0.5968998793669941,-0.6003882172407093,0.5482475385652563,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Monoglobales,-0.19588444375772765,0.7778787411087551,-0.25181873909874736,0.8011811722726487,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Bacilli*Lactobacillales,-0.9007186865685572,0.7012384104205974,-1.2844685533245577,0.19897805980572608,0.9339829953835996,0,0,0,False
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,-0.8716995212333167,0.6563797414781164,-1.3280414768291247,0.18416440515816265,0.9339829953835996,0,0,0,False
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.7824761059078129,0.5207242983387648,1.5026687028127919,0.13292449719924768,0.9339829953835996,0,0,0,False
Bacteria*Firmicutes*Clostridia*Clostridia_vadinBB60_group,0.3856029753020284,0.30377484626767565,1.269370983278348,0.20430878024016244,0.9339829953835996,0,0,0,False
Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.1580973153063152,0.3029272414816302,0.5218986398616857,0.6017409053748861,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Bacilli*RF39,0.02262078599268305,0.3209299966674663,0.07048510961137025,0.9438075518804694,0.9742529567798394,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.05615450222807733,0.3033444433084564,0.18511795243592616,0.8531365209526771,0.9413920231201954,0,0,0,False
Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,-0.02049038953751106,0.2682632997819134,-0.07638163533427374,0.9391154797990093,0.9742529567798394,0,0,0,False
Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,-0.05258308384613075,0.26760323332068725,-0.19649644435766905,0.8442216154133233,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Bacilli*Bacillales,-0.06374026141184083,0.29040095691175744,-0.21949053505085123,0.8262679520553536,0.9413920231201954,0,0,0,False
Bacteria*Firmicutes*Clostridia*Peptococcales,-0.07812436503443033,0.27487296524951715,-0.28421989395542263,0.7762418706883887,0.9413920231201954,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*Gammaproteobacteria_Incertae_Sedis,-0.09839762043983852,0.2741614257966578,-0.3589039565063352,0.7196669396994926,0.9413920231201954,0,0,0,False
Bacteria*Proteobacteria*Gammaproteobacteria*CCM19a,-0.13305497946783573,0.2711817183510669,-0.49064878073965584,0.6236748785298547,0.9413920231201954,0,0,0,False
