,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reject,df
Bacteria*Firmicutes*Clostridia,868372.9841950627,-0.14170197053147424,0.39585444017806437,-0.35796483795339884,0.7227956156417508,0.979091705318486,0,31
Bacteria*Proteobacteria*Gammaproteobacteria,5941.727088496905,-0.1287231700639738,1.677460907639211,-0.07673691200657155,0.9393259705225682,0.979091705318486,0,31
Bacteria*Verrucomicrobiota*Verrucomicrobiae,896.5293000021007,-0.2889843122502366,0.6632503482555788,-0.4357092506778127,0.6660667049408662,0.979091705318486,0,31
Bacteria*Bacteroidota*Bacteroidia,103856.43045070644,1.0772360327269879,0.9684580652056972,1.112320782313054,0.2745520774056306,0.979091705318486,0,31
Bacteria*Firmicutes*Negativicutes,10576.18899389419,1.29101423896999,1.5544640172128625,0.8305205039642954,0.41259542003127636,0.979091705318486,0,31
Bacteria*Firmicutes*Bacilli,6867.424737874971,0.400556934568288,1.2126100866222425,0.3303262433549847,0.7433755866506753,0.979091705318486,0,31
Bacteria*Fusobacteriota*Fusobacteriia,727.9196645372439,0.011587182252176309,0.4385765105310994,0.02641997912324277,0.979091705318486,0.979091705318486,0,31
Bacteria*Synergistota*Synergistia,636.7983164295698,0.20452989949769293,0.3082495060128133,0.6635206075210743,0.5119017908787071,0.979091705318486,0,31
Bacteria*Cyanobacteria*Vampirivibrionia,744.1051436830039,-0.02014007051926167,0.497540192783875,-0.04047928350586594,0.967970607901441,0.979091705318486,0,31
Bacteria*Actinobacteriota*Actinobacteria,703.9808445383383,0.05983024780848853,0.3530960262097675,0.16944469313552835,0.8665477669715342,0.979091705318486,0,31
Bacteria*Actinobacteriota*Coriobacteriia,675.9112647745416,0.11853256265001276,0.3781855644366136,0.31342434454522816,0.7560575010603002,0.979091705318486,0,31
