,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reject,df
Bacteria*Firmicutes*Clostridia*Oscillospirales,781110.5252940271,-0.786611770570486,0.34357458918445927,-2.2894934472239674,0.026904973466125224,0.36321714179269055,0,44
Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,5631.866850441316,0.005766071488773533,1.120686545563944,0.005145124220146652,0.9959180601920878,0.9959180601920878,0,44
Bacteria*Verrucomicrobiota*Verrucomicrobiae*Verrucomicrobiales,1065.9799410935761,0.3745270838294441,0.6817318689120414,0.5493759363591765,0.5855251384959452,0.9880736712119076,0,44
Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,123311.94490693134,0.980975897080283,0.6535902336134561,1.5009035426628605,0.14052305946876031,0.8680142123975906,0,44
Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,4619.56143423716,0.0656367398147933,1.0601806466186072,0.061910901716738916,0.9509141678244466,0.9959180601920878,0,44
Bacteria*Firmicutes*Clostridia*Christensenellales,2564.279365278728,0.13335537176092055,0.9667508923064857,0.1379418139897029,0.8909157519755339,0.9959180601920878,0,44
Bacteria*Firmicutes*Clostridia*Lachnospirales,54439.90223448943,-0.6056112896899167,0.738039566255328,-0.8205675107131084,0.4163161987945764,0.883741379973985,0,44
Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,1222.1181947016687,0.5151633619178011,0.7416858320199295,0.694584337029588,0.4909674333188806,0.883741379973985,0,44
Bacteria*Firmicutes*Bacilli*RF39,1207.5875383474288,-0.025968988363243406,0.6020927404217625,-0.04313120989476186,0.9657920823337253,0.9959180601920878,0,44
Bacteria*Firmicutes*Clostridia*Monoglobales,5120.906532302335,-1.0295968893383038,0.8029045099696258,-1.282340398582708,0.20643832618694943,0.8680142123975906,0,44
Bacteria*Firmicutes*Negativicutes*Acidaminococcales,2271.686628234778,0.1367589175103976,0.8037943917355127,0.17014166672040915,0.8656786464532708,0.9959180601920878,0,44
Bacteria*Firmicutes*Bacilli*Lactobacillales,2429.6543637516315,0.8375176536168347,0.7812232385574187,1.0720593196425743,0.2895384585266777,0.8680142123975906,0,44
Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,1717.7232712554692,1.698346266751873,0.7138408415151845,2.3791665704458667,0.021754938945307344,0.36321714179269055,0,44
Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,757.157888575968,-0.047218818816552974,0.14886750303371102,-0.3171868799724563,0.7526020415891679,0.9959180601920878,0,44
Bacteria*Firmicutes*Bacilli*Erysipelotrichales,2604.9231830830745,0.29042958644823885,0.7710451998772715,0.37666998834110765,0.708229304336164,0.9959180601920878,0,44
Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales,865.5018426307414,-0.24016153606206964,0.24844521576407522,-0.9666579222444283,0.3389985088300992,0.8680142123975906,0,44
Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,949.7981471247169,-0.37424558678270325,0.3481003828267731,-1.0751082309752613,0.2881865589288738,0.8680142123975906,0,44
Bacteria*Synergistota*Synergistia*Synergistales,757.1578885759678,0.2785614211245006,0.29603057728256155,0.9409886765130123,0.35184841094325014,0.8680142123975906,0,44
Bacteria*Cyanobacteria*Vampirivibrionia*Gastranaerophilales,884.7464965492779,-0.0771288036681868,0.31291232236880856,-0.24648694907348614,0.8064516578591345,0.9959180601920878,0,44
Bacteria*Firmicutes*Clostridia*Peptococcales,813.7413383792461,0.2951092973816755,0.2729214554137927,1.0812975364441118,0.28545575257891725,0.8680142123975906,0,44
Bacteria*Firmicutes*Clostridia*Eubacteriales,873.2045736334622,-0.25294433184165066,0.2576880007676872,-0.9815914248552338,0.3316679610650526,0.8680142123975906,0,44
Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,757.157888575968,-0.047218818816552974,0.14886750303371102,-0.3171868799724563,0.7526020415891679,0.9959180601920878,0,44
Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,757.1578885759682,0.19719466485580092,0.2822476004412993,0.6986584280875495,0.48844208778823905,0.883741379973985,0,44
Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,837.0384093305431,-0.19191847050575728,0.20472002274226378,-0.9374680011020551,0.35363541986568503,0.8680142123975906,0,44
Bacteria*Firmicutes*Clostridia*Clostridiales,821.350955383623,-0.16462344849960148,0.22885648901320385,-0.7193304817767415,0.4757407152985137,0.883741379973985,0,44
Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,803.6634722447576,0.014539366549325104,0.2100108762887825,0.06923149317910687,0.9451190394558895,0.9959180601920878,0,44
Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,803.6634722447576,-0.011009413828055994,0.20616591306256052,-0.05340074731323415,0.9576543336069061,0.9959180601920878,0,44
