,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes,-0.3255914558499926,0.2681348711074425,-1.2142824038710245,0.22463990261783967,0.8985596104713587,0,0,0,False
Bacteria*Proteobacteria,0.01356789935556962,0.6573035259115457,0.020641756541247388,0.983531430649996,0.983531430649996,0,0,0,False
Bacteria*Verrucomicrobiota,0.27250925092479594,0.44859646950600274,0.6074707882228428,0.5435385230206766,0.983531430649996,0,0,0,False
Bacteria*Bacteroidota,0.7375701440718859,0.4175228033083265,1.7665385895754664,0.07730553338643699,0.6184442670914959,0,0,0,False
Bacteria*Fusobacteriota,-0.07920914985562034,0.2143673378411347,-0.36950195236515637,0.7117536181964208,0.983531430649996,0,0,0,False
Bacteria*Synergistota,0.18353496178683731,0.2245070203712068,0.8175021052053294,0.41364154670919523,0.983531430649996,0,0,0,False
Bacteria*Cyanobacteria,-0.0196857449003995,0.2287507601957227,-0.08605761521210277,0.9314206167367454,0.983531430649996,0,0,0,False
Bacteria*Actinobacteriota,-0.021221733261228375,0.21493079320096067,-0.09873751892492211,0.9213466786087332,0.983531430649996,0,0,0,False
