,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes*Clostridia,-0.3007626102052803,0.12020686726949881,-2.5020418303638428,0.012347933450125288,0.04526273659992562,1,0,0,True
Bacteria*Proteobacteria*Gammaproteobacteria,0.6578378756993045,0.33320133056060164,1.9742954645244402,0.04834815632389008,0.13918408638695628,1,0,0,True
Bacteria*Bacteroidota*Bacteroidia,0.4689393154227627,0.3306533348755098,1.4182204319799685,0.15612641846602976,0.3708002438568207,0,0,0,False
Bacteria*Firmicutes*Negativicutes,0.46860143200089543,0.326986884478957,1.4330893813909282,0.1518322956178529,0.36984789958194936,0,0,0,False
Bacteria*Actinobacteriota*Actinobacteria,-0.033995619662825945,0.3404362044181792,-0.0998590021320617,0.9204562651604662,0.9594965834550189,0,0,0,False
Bacteria*Firmicutes*Bacilli,0.4151325241586557,0.21252964094644666,1.9532923610559387,0.050784962149804165,0.14189915894798222,1,0,0,True
Bacteria*Actinobacteriota*Coriobacteriia,-0.7800660938460681,0.34146605042867045,-2.2844616408184266,0.022344414493387085,0.07581140631684903,1,0,0,True
Bacteria*Proteobacteria*Alphaproteobacteria,0.5736178174172974,0.24122997330143453,2.377887828642753,0.01741212179129122,0.061264872969357995,1,0,0,True
Bacteria*Cyanobacteria*Cyanobacteriia,0.9830748688837079,0.24886201108288128,3.950280979431222,7.805950070375295e-05,0.0016548478282818117,1,0,0,True
Bacteria*Fusobacteriota*Fusobacteriia,1.0472314513045573,0.2668797811416698,3.92398197729579,8.709725412009535e-05,0.0016548478282818117,1,0,0,True
Bacteria*Verrucomicrobiota*Verrucomicrobiae,0.22809096348157443,0.3283450782327283,0.6946684406211974,0.4872631103258321,0.8427798632261837,0,0,0,False
Bacteria*Desulfobacterota*Desulfovibrionia,0.20571111691759925,0.32838003905436214,0.6264422085763395,0.5310249317728368,0.8427798632261837,0,0,0,False
Bacteria*Patescibacteria*Saccharimonadia,0.7775786343341178,0.26197140190500795,2.968181368957484,0.002995675108139953,0.014978375540699765,1,0,0,True
Bacteria*Chloroflexi*Anaerolineae,0.3750169899102186,0.10536509563102243,3.5592146304644277,0.0003719654613610049,0.0039263020921439405,1,0,0,True
Bacteria*Acidobacteriota*Acidobacteriae,0.3748645323070599,0.1077227392492359,3.479901596632662,0.0005015979803602735,0.004765180813422598,1,0,0,True
Bacteria*Actinobacteriota*Acidimicrobiia,0.47353626259800063,0.11962240499421331,3.9585917255292418,7.53929866922173e-05,0.0016548478282818117,1,0,0,True
Bacteria*Actinobacteriota*Thermoleophilia,0.4142133638229228,0.11533059125425822,3.5915307406145742,0.00032874139061074374,0.003903804013502582,1,0,0,True
Bacteria*Acidobacteriota*Vicinamibacteria,0.32105233171603353,0.0886818088683154,3.620272700941043,0.00029429268275535055,0.003903804013502582,1,0,0,True
Bacteria*Campilobacterota*Campylobacteria,0.4677596564811307,0.11890621920961227,3.9338535830203023,8.35947169617308e-05,0.0016548478282818117,1,0,0,True
Bacteria*Synergistota*Synergistia,0.020972569015674687,0.14116665941162923,0.14856602191400287,0.8818960859870193,0.9594965834550189,0,0,0,False
Bacteria*Planctomycetota*Planctomycetes,0.3086709743390425,0.0833987307403241,3.701147146952886,0.00021462696171416112,0.0033982602271408844,1,0,0,True
Bacteria*Chloroflexi*Chloroflexia,0.17408933317156414,0.06344171974613409,2.7440828191321613,0.006068022692340671,0.026202825262380172,1,0,0,True
Bacteria*Chloroflexi*Ktedonobacteria,0.19216934703405664,0.06286804151407023,3.0567096159826774,0.0022378095182866596,0.014978375540699765,1,0,0,True
Bacteria*Halanaerobiaeota*Halanaerobiia,0.23627861767377484,0.06853465778501806,3.4475785727995016,0.0005656358552260118,0.0048850369314973755,1,0,0,True
Bacteria*Chloroflexi*KD4-96,0.10291326836287842,0.0653100570465564,1.5757644843200258,0.11508009015454863,0.2954759071535708,0,0,0,False
Bacteria*Gemmatimonadota*Gemmatimonadetes,0.17059522584446815,0.0658824618879117,2.5893875388978054,0.00961468223319654,0.03805811717306964,1,0,0,True
Bacteria*Chloroflexi*AD3,0.16098820516086945,0.056938837483110974,2.8273883394374058,0.00469293786629156,0.021229957014176102,1,0,0,True
Bacteria*Nitrospirota*Nitrospiria,0.19354569340629715,0.06469999871026565,2.9914327243346324,0.002776717134124592,0.014978375540699765,1,0,0,True
Bacteria*Spirochaetota*Spirochaetia,0.16187493349720028,0.05365127372505498,3.017168507997699,0.0025514793447160558,0.014978375540699765,1,0,0,True
Bacteria*Planctomycetota*Brocadiae,0.18535389217523932,0.06169433990335036,3.0043905561776425,0.002661134804628382,0.014978375540699765,1,0,0,True
Bacteria*Myxococcota*Polyangia,0.15387185341613224,0.06152650819916618,2.500903397898624,0.012387696332611223,0.04526273659992562,1,0,0,True
Bacteria*Cyanobacteria*Vampirivibrionia,0.09603560218113624,0.04264310781608318,2.2520779347352273,0.024317347427838393,0.07966027605671198,1,0,0,True
Bacteria*Myxococcota*Myxococcia,0.038881996762632674,0.04599604551457899,0.8453334700329524,0.39792467872175785,0.8218009669253694,0,0,0,False
Bacteria*Desulfobacterota*Desulfuromonadia,0.03710181032226261,0.05200114128436857,0.7134806930365456,0.47554835606526386,0.8427798632261837,0,0,0,False
Bacteria*Thermotogota*Thermotogae,0.17847818270247937,0.042932356295732256,4.157195134435731,3.2217878803414676e-05,0.0016548478282818117,1,0,0,True
Bacteria*Methylomirabilota*Methylomirabilia,0.12044223291504716,0.05472201208353911,2.200983266682135,0.027737208467509756,0.08783449348044756,1,0,0,True
Bacteria*Chloroflexi*TK10,-0.005256955064311272,0.0450369308781994,-0.11672542870491108,0.9070776388240974,0.9594965834550189,0,0,0,False
Bacteria*Planctomycetota*Phycisphaerae,0.14629134496574112,0.044732149022993314,3.270384905731762,0.0010740123721494558,0.008502597946183193,1,0,0,True
Bacteria*Acidobacteriota*Blastocatellia,0.18720954897123102,0.06553016043847737,2.8568455764272342,0.004278739496793186,0.02032401260976763,1,0,0,True
Bacteria*Chloroflexi*Dehalococcoidia,0.07386799844456249,0.04579344868394626,1.6130691303548466,0.10672948959611489,0.28164726421196984,0,0,0,False
Bacteria*Acidobacteriota*Aminicenantia,-0.0064790283269313825,0.054643390793966844,-0.11856929507468869,0.9056165926865474,0.9594965834550189,0,0,0,False
Bacteria*Deinococcota*Deinococci,0.04612090356407752,0.04584184504528553,1.006087419005852,0.3143735200623328,0.6787610092254913,0,0,0,False
Bacteria*Chloroflexi*OLB14,-0.008585346281206108,0.04402732640214291,-0.19500040049645712,0.8453926340894351,0.9522712527557851,0,0,0,False
Bacteria*Armatimonadota*Armatimonadia,0.032283059432802595,0.039627674761380884,0.814659442604087,0.4152672747958076,0.8393700235234409,0,0,0,False
Bacteria*Firmicutes*Thermacetogenia,0.10798036601841057,0.04957502111542262,2.1781204241346908,0.029397072403743264,0.09008780252760032,1,0,0,True
Bacteria*Chloroflexi*Gitt-GS-136,-0.009379291215714056,0.04382455605556594,-0.21401908107915307,0.8305321773616325,0.9522712527557851,0,0,0,False
Bacteria*Deferribacterota*Deferribacteres,0.07367336584930617,0.04370353969850059,1.6857528327810438,0.09184341608669169,0.24928927223530603,0,0,0,False
Bacteria*Bdellovibrionota*Bdellovibrionia,0.09082052754442718,0.04228234644643598,2.147953819438101,0.03171742426327473,0.09416110328159685,1,0,0,True
Bacteria*Bacteroidota*Kapabacteria,0.11541810272216302,0.0369827295094715,3.120864907837691,0.0018032073475316907,0.013177284462731587,1,0,0,True
Bacteria*Acidobacteriota*Thermoanaerobaculia,-0.011146196038550639,0.05975674727506082,-0.1865261505490686,0.8520321735183339,0.9522712527557851,0,0,0,False
Bacteria*Firmicutes*Limnochordia,0.0652900680308951,0.04426263879328429,1.475060453033839,0.14019629138428305,0.3504907284607076,0,0,0,False
Bacteria*Coprothermobacterota*Coprothermobacteria,0.030374218360478995,0.04503345079970405,0.674481253847831,0.5000053998963274,0.8427798632261837,0,0,0,False
Bacteria*Patescibacteria*Dojkabacteria,0.11426937059148604,0.038476263293404804,2.9698666349201557,0.0029792905964111573,0.014978375540699765,1,0,0,True
Bacteria*Firmicutes*Thermoanaerobacteria,0.036288681297340857,0.040890918917411596,0.887450863372232,0.3748362096087825,0.7913208869518742,0,0,0,False
Bacteria*Bacteroidota*Ignavibacteria,0.007527802984233181,0.039351066304363906,0.19129857691806365,0.8482916759585581,0.9522712527557851,0,0,0,False
Bacteria*Actinobacteriota*MB-A2-108,0.05469013484553117,0.04410955660167013,1.239870428519801,0.2150233231937605,0.4863622786525535,0,0,0,False
Bacteria*Patescibacteria*Parcubacteria,0.12324420600053385,0.046653865946854896,2.6416718850464775,0.00824979345684038,0.03407523384347113,1,0,0,True
Archaea*Euryarchaeota*Methanobacteria,-0.06576580370426528,0.06427773700575212,-1.0231505769778422,0.3062366565841429,0.676569357569618,0,0,0,False
Bacteria*Acidobacteriota*Holophagae,0.02060652070647253,0.043633595411575604,0.472262725821714,0.6367392723186891,0.8764304899285851,0,0,0,False
Bacteria*Bacteroidota*Kryptonia,-0.01804879717251427,0.050923644644835266,-0.3544286214860467,0.7230176880594823,0.9158224048753442,0,0,0,False
Bacteria*Desulfobacterota*Syntrophorhabdia,-0.01804879717251429,0.04263775832358192,-0.4233054898322816,0.6720723894144527,0.8992517886531409,0,0,0,False
Bacteria*Planctomycetota*OM190,0.010131245852862097,0.04541558326429813,0.22307862466287914,0.8234743142374308,0.9522712527557851,0,0,0,False
Bacteria*Desulfobacterota*Syntrophobacteria,0.025115742329233255,0.039918491615617925,0.6291756354693231,0.5292340778971911,0.8427798632261837,0,0,0,False
Bacteria*Gemmatimonadota*Longimicrobia,-0.004598025360940262,0.05025703024732924,-0.09149019228378721,0.9271030989766409,0.9594965834550189,0,0,0,False
Bacteria*Firmicutes*Syntrophomonadia,0.017033846986825647,0.0370609293929029,0.4596173724150479,0.6457908873157995,0.8764304899285851,0,0,0,False
Bacteria*Patescibacteria*WWE3,-0.011632172163791789,0.0472960675587314,-0.24594374890358842,0.8057257769883445,0.9522712527557851,0,0,0,False
Bacteria*Spirochaetota*Brachyspirae,0.010617221978103261,0.04539307322238901,0.2338952008401709,0.8150663390626622,0.9522712527557851,0,0,0,False
Bacteria*Caldatribacteriota*Caldatribacteriia,0.0005303426877793782,0.042923231717564285,0.012355609458044623,0.9901419007994413,0.9992528945488083,0,0,0,False
Bacteria*Bacteroidota*SJA-28,-0.0019782410183593335,0.03930694543078544,-0.0503280271890566,0.9598609895973216,0.9805031614166188,0,0,0,False
Bacteria*Entotheonellaeota*Entotheonellia,-0.023308710890121768,0.047717322837371165,-0.48847482432243444,0.625213553842416,0.8734601119857281,0,0,0,False
Bacteria*Nitrospirota*Thermodesulfovibrionia,-0.0068052065910755785,0.04027511413550248,-0.16896802745685566,0.8658217901532166,0.9564310472622741,0,0,0,False
Bacteria*Verrucomicrobiota*Chlamydiae,0.011533424848771422,0.03621645671919574,0.31845812355956904,0.7501374549666766,0.9257459979952612,0,0,0,False
Bacteria*Bdellovibrionota*Oligoflexia,0.011966372993662738,0.037760267547432766,0.31690381903759324,0.7513165841076975,0.9257459979952612,0,0,0,False
