Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales,0.0,-0.162,0.369,0.087,0.2758,1686.896812968324,0.37288644626381406
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales,0.0,-0.113,0.317,0.058,0.18693333333333334,4748.793737041488,0.3728864462638138
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales,-0.5120115564814498,-0.701,-0.3,0.111,1.0,8618.224415849916,-0.3657900871498133
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales,0.0,-0.053,0.608,0.17,0.41173333333333334,1147.8500095957872,0.37288644626381356
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales,-0.8764971310969184,-1.095,-0.625,0.126,1.0,3583.6918232611715,-0.8916316181231138
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Bifidobacteriales,0.0,-0.533,0.087,0.159,0.4036666666666667,1534.0183049541122,0.37288644626381406
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales,0.0,-0.22,0.319,0.072,0.2288,1416.0773729594598,0.3728864462638138
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales,0.0,-0.452,0.133,0.107,0.29373333333333335,1469.4536068868638,0.3728864462638143
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,-0.46487810808921176,-0.822,-0.15,0.24,0.8256,861.579908368446,-0.29779089489433525
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridiales,0.0,-0.426,0.204,0.105,0.3,692.7338805450395,0.37288644626381356
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales,0.0,-0.367,0.126,0.061,0.17873333333333333,1593.432725163168,0.37288644626381406
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_UCG-014,0.0,-0.876,0.189,0.25,0.45126666666666665,187.2876957739941,0.3728864462638138
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pasteurellales,0.0,-0.442,0.422,0.116,0.25993333333333335,242.17144232255146,0.37288644626381406
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales,0.0,0.0,0.0,0.0,0.0,466.6809878346027,0.3728864462638138
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales,0.0,-0.249,0.465,0.108,0.2908,567.162531701273,0.37288644626381406
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Christensenellales,-0.49256741112940733,-0.94,0.033,0.31,0.7462666666666666,251.15706579172894,-0.3377381150760971
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,0.8525103441400997,0.026,1.627,0.504,0.8320666666666666,141.3382931261022,1.6027988920612795
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,-0.5719781456135126,-0.938,-0.228,0.219,0.9614666666666667,479.9432026402624,-0.45230358790966607
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.6822462171893223,-0.041,1.321,0.439,0.7409333333333333,234.60239191199312,1.3571596804681036
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*RF39,-0.6409751838421186,-1.396,0.074,0.452,0.6951333333333334,67.8752004070132,-0.5518452727981022
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales,0.9198451454922991,-0.024,1.793,0.593,0.7521333333333333,97.65990249046042,1.699942476051341
