,beta,se,W,p_val,q_val,diff_abn,struc_zero_0,struc_zero_1,is_da
Bacteria*Firmicutes,-0.08894491922121506,0.05668492563134951,-1.5691106273944586,0.1166221639109575,0.9038217703099206,0,0,0,False
Bacteria*Bacteroidota,-0.046166778864893655,0.061995363671027995,-0.7446811524467041,0.4564644957123276,0.9958989975717137,0,0,0,False
Bacteria*Verrucomicrobiota,-0.15631935744751768,0.14004349287077683,-1.1162200702303189,0.2643279454965373,0.9958989975717137,0,0,0,False
Bacteria*Proteobacteria,-0.08477730388337526,0.11132149793503743,-0.7615537470834947,0.4463263891279523,0.9958989975717137,0,0,0,False
Bacteria*Actinobacteriota,-0.14973063129494327,0.09365018599659602,-1.598828979372082,0.10985860802996382,0.9038217703099206,0,0,0,False
Bacteria*Desulfobacterota,0.0804739028193511,0.09456436630586935,0.8509960565807366,0.39477154334766795,0.9958989975717137,0,0,0,False
Bacteria*Fusobacteriota,0.02635220470719877,0.059550198596322226,0.44252085347077685,0.6581123434826966,0.9958989975717137,0,0,0,False
Bacteria*Cyanobacteria,-0.18311712152157827,0.09205389613415861,-1.9892381443008653,0.04667492349436124,0.7234613141625992,0,0,0,False
Bacteria*Campilobacterota,-0.12028035883178805,0.055002082317820465,-2.1868328209242667,0.02875473054377053,0.7234613141625992,0,0,0,False
Bacteria*Synergistota,0.044707503144287536,0.04322329951333493,1.0343380456296427,0.3009781566421273,0.9958989975717137,0,0,0,False
Bacteria*Patescibacteria,-0.009052498567346984,0.02238145924336964,-0.404464180325004,0.6858714129984353,0.9958989975717137,0,0,0,False
Archaea*Euryarchaeota,-0.02822937494061963,0.052712329386744104,-0.5355364725680031,0.5922789441021944,0.9958989975717137,0,0,0,False
Bacteria*Planctomycetota,0.01622134964668278,0.022589735445535893,0.7180849765059284,0.4727048928747943,0.9958989975717137,0,0,0,False
Bacteria*Acidobacteriota,0.029276755293587538,0.0250639167788474,1.1680838055724614,0.24277296196920156,0.9958989975717137,0,0,0,False
Bacteria*Chloroflexi,-0.0015382002851454953,0.01982812346626227,-0.07757669492843117,0.9381647812539464,0.9958989975717137,0,0,0,False
Bacteria*Elusimicrobiota,-0.015109424854073756,0.02368884431146289,-0.63782870347805,0.5235851926665255,0.9958989975717137,0,0,0,False
Archaea*Thermoplasmatota,0.02551853239947226,0.032354363617100056,0.7887199606666071,0.43027569887123973,0.9958989975717137,0,0,0,False
Bacteria*Abditibacteriota,-0.0014996926670444726,0.019042943251178567,-0.07875319730061459,0.9372289315086101,0.9958989975717137,0,0,0,False
Bacteria*RCP2-54,-0.0004880279767570071,0.019138613648455018,-0.02549965142310105,0.9796564265220413,0.9958989975717137,0,0,0,False
Bacteria*Deinococcota,0.030530012468165096,0.028990797775948218,1.0530932161340474,0.2922982717074292,0.9958989975717137,0,0,0,False
Archaea*Crenarchaeota,0.00493243430051271,0.020029440308715746,0.2462592176560409,0.8054815775384121,0.9958989975717137,0,0,0,False
Bacteria*Entotheonellaeota,-0.0034863456240492243,0.018682747931378585,-0.1866077536802676,0.8519681869835611,0.9958989975717137,0,0,0,False
Bacteria*Spirochaetota,-0.018394850404644576,0.0208784669284138,-0.8810441143842207,0.37829394349271184,0.9958989975717137,0,0,0,False
Bacteria*Myxococcota,0.01088831358742176,0.019881703137848438,0.547654972611168,0.5839288352583731,0.9958989975717137,0,0,0,False
Bacteria*Bdellovibrionota,-0.0025225085991816567,0.018830447975386418,-0.13395903286416067,0.8934349694183242,0.9958989975717137,0,0,0,False
Bacteria*Gemmatimonadota,-9.63459707078616e-05,0.018744837486527118,-0.0051398669514798635,0.9958989975717137,0.9958989975717137,0,0,0,False
Bacteria*Nitrospirota,-0.0013555941537945594,0.018608081098234006,-0.07284975525623712,0.9419256771391114,0.9958989975717137,0,0,0,False
Bacteria*Methylomirabilota,-0.0008194767613391024,0.018609252961465702,-0.044035983767644955,0.964875720777667,0.9958989975717137,0,0,0,False
Bacteria*Hydrogenedentes,0.0031754857232301507,0.018500134915123253,0.1716466251624087,0.8637153498183003,0.9958989975717137,0,0,0,False
Bacteria*WOR-1,0.0031754857232301507,0.018571395239463207,0.17098799967825873,0.864233201505267,0.9958989975717137,0,0,0,False
Archaea*Halobacterota,0.0008317509373338076,0.01849122639524788,0.044980842241354096,0.964122579173228,0.9958989975717137,0,0,0,False
